Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
2524,12.615,348.62486,21.848937,12.393163,-0.308784
2525,12.62,347.59478,21.848419,12.391618,-0.308964
2526,12.625,345.99243,21.847892,12.390073,-0.309147
2527,12.63,345.0768,21.847338,12.388527,-0.309342
2528,12.635,344.16118,21.84682,12.38698,-0.309522
2529,12.64,342.67328,21.846327,12.385432,-0.309689
2530,12.645,341.18539,21.845817,12.383883,-0.309865
2531,12.65,339.81195,21.845307,12.382333,-0.31004
2532,12.655,338.66742,21.844823,12.380782,-0.310204
2533,12.66,337.17952,21.844347,12.379231,-0.310364
2534,12.665,335.80608,21.843836,12.377679,-0.310539
2535,12.67,335.00491,21.84327,12.376126,-0.310738
2536,12.675,333.51702,21.842669,12.374571,-0.310953
2537,12.68,332.60139,21.842075,12.373016,-0.311164
2538,12.685,331.57131,21.841518,12.37146,-0.311359
2539,12.69,330.42678,21.841013,12.369903,-0.311531
2540,12.695,329.28224,21.8405,12.368344,-0.311706
2541,12.7,328.59552,21.839987,12.366785,-0.311882
2542,12.705,327.9088,21.839509,12.365226,-0.312041
2543,12.71,326.64981,21.839067,12.363665,-0.312185
2544,12.715,325.16192,21.838634,12.362104,-0.312325
2545,12.72,324.01739,21.838182,12.360542,-0.312473
2546,12.725,323.21621,21.837676,12.358979,-0.312645
2547,12.73,322.64395,21.837116,12.357415,-0.31284
2548,12.735,322.07168,21.836619,12.355851,-0.313008
2549,12.74,321.61387,21.836148,12.354285,-0.313163
2550,12.745,320.81269,21.83565,12.352719,-0.313331
2551,12.75,319.66816,21.835143,12.351152,-0.313503
2552,12.755,318.18027,21.834636,12.349584,-0.313674
2553,12.76,316.69237,21.834155,12.348015,-0.313834
2554,12.765,315.20448,21.833692,12.346446,-0.313986
2555,12.77,313.71659,21.83322,12.344875,-0.314141
2556,12.775,312.68651,21.832739,12.343304,-0.314301
2557,12.78,311.19861,21.832267,12.341732,-0.314457
2558,12.785,310.62635,21.831812,12.34016,-0.314605
2559,12.79,309.48181,21.831339,12.338586,-0.314761
2560,12.795,307.99392,21.830839,12.337012,-0.314928
2561,12.8,306.84939,21.830365,12.335437,-0.315084
2562,12.805,305.70485,21.82991,12.333861,-0.315232
2563,12.81,305.13259,21.829436,12.332285,-0.315388
2564,12.815,304.56032,21.828916,12.330707,-0.315563
2565,12.82,304.44587,21.828424,12.329129,-0.315727
2566,12.825,303.98805,21.827986,12.32755,-0.315867
2567,12.83,302.84352,21.827557,12.32597,-0.316003
2568,12.835,302.38571,21.827118,12.32439,-0.316143
2569,12.84,301.92789,21.826652,12.322809,-0.316295
2570,12.845,301.58453,21.826149,12.321227,-0.316463
2571,12.85,301.01227,21.825619,12.319644,-0.316642
2572,12.855,299.98219,21.825106,12.318061,-0.316814
2573,12.86,299.06656,21.824612,12.316476,-0.316977
2574,12.865,298.15093,21.824126,12.314891,-0.317137
2575,12.87,297.23531,21.823658,12.313305,-0.317289
2576,12.875,296.20523,21.8232,12.311718,-0.317437
2577,12.88,295.0607,21.822732,12.31013,-0.317589
2578,12.885,293.91616,21.822264,12.308542,-0.31774
2579,12.89,293.5728,21.821814,12.306953,-0.317884
2580,12.895,292.65717,21.821363,12.305363,-0.318028
2581,12.9,291.856,21.820922,12.303773,-0.318168
2582,12.905,290.94037,21.820481,12.302182,-0.318308
2583,12.91,290.36811,21.820057,12.30059,-0.318441
2584,12.915,289.68139,21.819662,12.298997,-0.318561
2585,12.92,288.65131,21.819238,12.297404,-0.318693
2586,12.925,286.93451,21.818824,12.29581,-0.318821
2587,12.93,285.67552,21.8184,12.294216,-0.318953
2588,12.935,284.7599,21.817948,12.292621,-0.319097
2589,12.94,283.95872,21.817496,12.291025,-0.319241
2590,12.945,283.50091,21.817053,12.289428,-0.319381
2591,12.95,282.47083,21.816591,12.287831,-0.319529
2592,12.955,281.21184,21.816074,12.286233,-0.319701
2593,12.96,280.52512,21.815566,12.284634,-0.319868
2594,12.965,280.18176,21.815103,12.283034,-0.320016
2595,12.97,279.6095,21.81465,12.281434,-0.32016
2596,12.975,278.69387,21.81416,12.279833,-0.32032
2597,12.98,276.86262,21.81366,12.278231,-0.320484
2598,12.985,275.48918,21.813169,12.276628,-0.320643
2599,12.99,274.91691,21.812677,12.275024,-0.320803
2600,12.995,273.42902,21.812195,12.27342,-0.320959
2601,13,272.7423,21.81175,12.271815,-0.321099
2602,13.005,271.71222,21.811342,12.270209,-0.321223
2603,13.01,270.91104,21.810933,12.268602,-0.321348
2604,13.015,270.68214,21.810543,12.266995,-0.321464
2605,13.02,270.10987,21.810143,12.265388,-0.321584
2606,13.025,268.85088,21.809679,12.26378,-0.321732
2607,13.03,268.27862,21.809204,12.262171,-0.321884
2608,13.035,267.47744,21.808739,12.260561,-0.322032
2609,13.04,266.79072,21.808302,12.25895,-0.322168
2610,13.045,265.53174,21.807938,12.257339,-0.322273
2611,13.05,264.27275,21.807584,12.255728,-0.322373
2612,13.055,263.92939,21.807202,12.254115,-0.322486
2613,13.06,262.89931,21.806792,12.252503,-0.32261
2614,13.065,261.52587,21.806373,12.250889,-0.322738
2615,13.07,260.26688,21.805915,12.249275,-0.322882
2616,13.075,259.69462,21.805421,12.24766,-0.323042
2617,13.08,258.89344,21.804954,12.246045,-0.32319
2618,13.085,258.20672,21.804477,12.244428,-0.323342
2619,13.09,257.2911,21.803954,12.242811,-0.323513
2620,13.095,256.03211,21.803458,12.241193,-0.323673
2621,13.1,254.42976,21.803009,12.239575,-0.323813
2622,13.105,253.05632,21.80256,12.237955,-0.323953
2623,13.11,252.02624,21.802139,12.236335,-0.324081
2624,13.115,250.88171,21.801736,12.234714,-0.324202
2625,13.12,249.96608,21.801333,12.233093,-0.324322
2626,13.125,249.27936,21.800949,12.231471,-0.324434
2627,13.13,248.13483,21.800573,12.229849,-0.324543
2628,13.135,246.87584,21.800179,12.228226,-0.324659
2629,13.14,245.5024,21.799757,12.226602,-0.324787
2630,13.145,244.12896,21.799344,12.224978,-0.324912
2631,13.15,242.98443,21.79895,12.223353,-0.325028
2632,13.155,242.75552,21.798555,12.221728,-0.325145
2633,13.16,241.95435,21.79817,12.220102,-0.325257
2634,13.165,241.49654,21.797775,12.218475,-0.325373
2635,13.17,240.80982,21.79738,12.216848,-0.32549
2636,13.175,240.1231,21.797013,12.21522,-0.325594
2637,13.18,239.77974,21.796627,12.213592,-0.325707
2638,13.185,238.6352,21.796185,12.211963,-0.325843
2639,13.19,237.60512,21.795742,12.210334,-0.325979
2640,13.195,236.57504,21.795318,12.208703,-0.326107
2641,13.2,235.65942,21.794903,12.207072,-0.326232
2642,13.205,234.62934,21.794554,12.205441,-0.326328
2643,13.21,232.91254,21.794215,12.203809,-0.326421
2644,13.215,232.11136,21.793837,12.202177,-0.32653
2645,13.22,231.42464,21.79346,12.200544,-0.326638
2646,13.225,230.28011,21.79311,12.19891,-0.326735
2647,13.23,228.90667,21.792808,12.197277,-0.326812
2648,13.235,228.1055,21.792487,12.195642,-0.326897
2649,13.24,226.84651,21.792128,12.194008,-0.326997
2650,13.245,225.81643,21.791807,12.192372,-0.327082
2651,13.25,224.44299,21.791466,12.190737,-0.327175
2652,13.255,223.64182,21.791079,12.189101,-0.327287
2653,13.26,222.72619,21.7907,12.187464,-0.327396
2654,13.265,221.81056,21.790284,12.185827,-0.32752
2655,13.27,221.2383,21.789867,12.184189,-0.327644
2656,13.275,220.43712,21.789526,12.18255,-0.327737
2657,13.28,219.06368,21.789176,12.180911,-0.327834
2658,13.285,218.26251,21.788797,12.179272,-0.327942
2659,13.29,217.23243,21.788446,12.177632,-0.328039
2660,13.295,216.20235,21.788114,12.175991,-0.328128
2661,13.3,215.63008,21.787801,12.174351,-0.328209
2662,13.305,215.05782,21.787441,12.172709,-0.32831
2663,13.31,214.14219,21.78708,12.171068,-0.32841
2664,13.315,213.11211,21.786786,12.169425,-0.328483
2665,13.32,212.19648,21.786463,12.167783,-0.328568
2666,13.325,211.05195,21.786102,12.16614,-0.328669
2667,13.33,209.67851,21.78576,12.164496,-0.328762
2668,13.335,208.87734,21.785437,12.162852,-0.328847
2669,13.34,207.84726,21.785114,12.161208,-0.328931
2670,13.345,206.35936,21.78481,12.159563,-0.329008
2671,13.35,205.32928,21.784525,12.157917,-0.329078
2672,13.355,204.64256,21.78422,12.156272,-0.329155
2673,13.36,203.72694,21.783887,12.154626,-0.329243
2674,13.365,202.92576,21.783554,12.152979,-0.329332
2675,13.37,202.46795,21.783221,12.151333,-0.329421
2676,13.375,202.23904,21.782869,12.149685,-0.329518
2677,13.38,201.89568,21.782545,12.148037,-0.329603
2678,13.385,201.43787,21.782259,12.146389,-0.329672
2679,13.39,200.75115,21.781992,12.144741,-0.329733
2680,13.395,199.94998,21.781754,12.143092,-0.329782
2681,13.4,199.60662,21.781497,12.141443,-0.32984
2682,13.405,199.1488,21.781154,12.139793,-0.329933
2683,13.41,198.57654,21.780782,12.138144,-0.330037
2684,13.415,198.00427,21.780448,12.136493,-0.330126
2685,13.42,197.432,21.780133,12.134842,-0.330207
2686,13.425,196.40192,21.779808,12.133191,-0.330292
2687,13.43,195.4863,21.779465,12.131539,-0.330385
2688,13.435,194.57067,21.77915,12.129887,-0.330465
2689,13.44,193.08278,21.778863,12.128235,-0.330535
2690,13.445,192.16715,21.778567,12.126582,-0.330608
2691,13.45,191.13707,21.778271,12.124929,-0.330681
2692,13.455,190.5648,21.777955,12.123275,-0.330762
2693,13.46,190.67926,21.777649,12.121621,-0.330839
2694,13.465,190.3359,21.777334,12.119967,-0.33092
2695,13.47,189.76363,21.77698,12.118312,-0.331016
2696,13.475,189.07691,21.776664,12.116657,-0.331097
2697,13.48,188.73355,21.776368,12.115001,-0.33117
2698,13.485,188.27574,21.776033,12.113345,-0.331259
2699,13.49,188.16128,21.775697,12.111688,-0.331348
2700,13.495,187.70347,21.775381,12.110031,-0.331429
2701,13.5,187.70347,21.775084,12.108374,-0.331502
2702,13.505,186.9023,21.774807,12.106716,-0.331567
2703,13.51,186.10112,21.774529,12.105058,-0.331632
2704,13.515,185.1855,21.77426,12.1034,-0.331694
2705,13.52,183.81206,21.773982,12.101741,-0.331759
2706,13.525,183.01088,21.773685,12.100082,-0.331832
2707,13.53,182.55307,21.773388,12.098423,-0.331905
2708,13.535,181.7519,21.773081,12.096763,-0.331982
2709,13.54,181.06518,21.772754,12.095103,-0.332067
2710,13.545,180.72182,21.772476,12.093443,-0.332132
2711,13.55,180.14955,21.772236,12.091782,-0.332182
2712,13.555,179.92064,21.771967,12.090121,-0.332243
2713,13.56,179.23392,21.771698,12.08846,-0.332304
2714,13.565,179.23392,21.771439,12.086798,-0.332361
2715,13.57,179.00502,21.77117,12.085136,-0.332423
2716,13.575,177.86048,21.770872,12.083474,-0.332496
2717,13.58,177.63158,21.770574,12.081811,-0.332569
2718,13.585,177.28822,21.770276,12.080148,-0.332642
2719,13.59,176.94486,21.76994,12.078484,-0.332731
2720,13.595,176.6015,21.769613,12.076821,-0.332816
2721,13.6,176.37259,21.769315,12.075156,-0.332889
2722,13.605,176.37259,21.768997,12.073492,-0.33297
2723,13.61,176.14368,21.76867,12.071827,-0.333055
2724,13.615,175.34251,21.768381,12.070161,-0.333124
2725,13.62,174.8847,21.768073,12.068495,-0.333201
2726,13.625,174.31243,21.767717,12.066829,-0.333297
2727,13.63,173.3968,21.76737,12.065162,-0.33339
2728,13.635,172.82454,21.767052,12.063495,-0.333471
2729,13.64,172.59563,21.766744,12.061828,-0.333548
2730,13.645,172.48118,21.766435,12.06016,-0.333625
2731,13.65,172.59563,21.766107,12.058491,-0.33371
2732,13.655,172.71008,21.76577,12.056823,-0.333799
2733,13.66,171.4511,21.765451,12.055153,-0.33388
2734,13.665,170.87883,21.765152,12.053484,-0.333953
2735,13.67,170.30656,21.764843,12.051814,-0.33403
2736,13.675,169.61984,21.764573,12.050144,-0.334091
2737,13.68,168.81867,21.764361,12.048473,-0.334129
2738,13.685,168.13195,21.764119,12.046802,-0.334178
2739,13.69,168.0175,21.763868,12.045131,-0.334232
2740,13.695,167.44523,21.763617,12.04346,-0.334285
2741,13.7,166.64406,21.763346,12.041788,-0.334346
2742,13.705,165.84288,21.763056,12.040117,-0.334415
2743,13.71,164.69835,21.762737,12.038444,-0.334496
2744,13.715,164.5839,21.762409,12.036772,-0.334581
2745,13.72,163.55382,21.762099,12.035098,-0.334658
2746,13.725,162.98155,21.761819,12.033425,-0.334723
2747,13.73,162.40928,21.761548,12.031751,-0.334785
2748,13.735,161.72256,21.761306,12.030077,-0.334834
2749,13.74,160.92139,21.761025,12.028403,-0.334899
2750,13.745,160.46358,21.760706,12.026728,-0.33498
2751,13.75,160.00576,21.760416,12.025053,-0.335049
2752,13.755,159.77686,21.760135,12.023378,-0.335115
2753,13.76,159.09014,21.759873,12.021702,-0.335172
2754,13.765,158.51787,21.759631,12.020026,-0.335221
2755,13.77,157.9456,21.759398,12.01835,-0.335267
2756,13.775,157.48779,21.759156,12.016673,-0.335316
2757,13.78,156.57216,21.758914,12.014997,-0.335366
2758,13.785,155.77099,21.758662,12.01332,-0.335419
2759,13.79,154.96982,21.7584,12.011642,-0.335476
2760,13.795,153.82528,21.758129,12.009965,-0.335538
2761,13.8,153.13856,21.757867,12.008287,-0.335595
2762,13.805,152.68075,21.757615,12.006609,-0.335648
2763,13.81,151.99403,21.757324,12.004931,-0.335717
2764,13.815,151.53622,21.757013,12.003252,-0.335794
2765,13.82,152.90966,21.756732,12.001573,-0.33586
2766,13.825,151.30731,21.756518,11.999893,-0.335897
2767,13.83,150.74429,21.756266,11.998214,-0.335951
2768,13.835,149.68136,21.755965,11.996534,-0.336024
2769,13.84,149.06041,21.755693,11.994853,-0.336085
2770,13.845,148.03985,21.755421,11.993173,-0.336146
2771,13.85,147.22849,21.755159,11.991492,-0.336204
2772,13.855,145.86113,21.754886,11.989811,-0.336265
2773,13.86,144.96238,21.754595,11.988129,-0.336334
2774,13.865,143.74935,21.754342,11.986447,-0.336387
2775,13.87,142.61713,21.754109,11.984765,-0.336433
2776,13.875,141.57171,21.753856,11.983083,-0.336486
2777,13.88,141.93662,21.753623,11.981401,-0.336532
2778,13.885,141.71998,21.753418,11.979718,-0.336565
2779,13.89,141.18353,21.753195,11.978035,-0.336607
2780,13.895,139.82591,21.752951,11.976352,-0.336656
2781,13.9,138.55463,21.752708,11.974668,-0.336706
2782,13.905,137.87978,21.752426,11.972985,-0.336771
2783,13.91,136.9921,21.752173,11.971301,-0.336824
2784,13.915,135.87196,21.751949,11.969616,-0.336866
2785,13.92,135.23116,21.751706,11.967932,-0.336915
2786,13.925,135.11685,21.751491,11.966247,-0.336953
2787,13.93,134.79887,21.751287,11.964562,-0.336987
2788,13.935,134.05297,21.751063,11.962877,-0.337028
2789,13.94,133.25282,21.75081,11.961192,-0.337082
2790,13.945,131.73795,21.750576,11.959507,-0.337127
2791,13.95,130.33093,21.750391,11.957821,-0.337153
2792,13.955,129.51679,21.750225,11.956135,-0.337171
2793,13.96,128.14147,21.750069,11.954449,-0.337185
2794,13.965,126.90077,21.749864,11.952763,-0.337218
2795,13.97,124.73816,21.74964,11.951077,-0.33726
2796,13.975,124.05625,21.749416,11.949391,-0.337302
2797,13.98,123.30439,21.749192,11.947704,-0.337343
2798,13.985,122.78368,21.748997,11.946017,-0.337373
2799,13.99,121.5429,21.748782,11.94433,-0.337411
2800,13.995,119.80143,21.748548,11.942643,-0.337456
2801,14,118.20814,21.748305,11.940956,-0.337505
2802,14.005,117.98955,21.748061,11.939268,-0.337555
2803,14.01,115.59787,21.747856,11.93758,-0.337589
2804,14.015,116.06026,21.74768,11.935892,-0.33761
2805,14.02,118.11086,21.747505,11.934204,-0.337632
2806,14.025,116.6988,21.747309,11.932516,-0.337662
2807,14.03,114.98946,21.747124,11.930827,-0.337688
2808,14.035,113.5579,21.746968,11.929139,-0.337702
2809,14.04,109.43265,21.746792,11.92745,-0.337724
2810,14.045,107.59494,21.746626,11.925762,-0.337742
2811,14.05,108.24164,21.746499,11.924073,-0.337744
2812,14.055,107.89134,21.746353,11.922384,-0.337754
2813,14.06,108.99228,21.746177,11.920695,-0.337776
2814,14.065,122.53374,21.746002,11.919007,-0.337798
2815,14.07,134.86418,21.74566,11.917317,-0.337886
2816,14.075,0,21.745406,11.915628,-0.33794
