Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s]
1541,7.7,2011.28844,21.607379,12.142872,0.452311
1542,7.705,2009.915,21.611895,12.145131,0.450997
1543,7.71,2008.88492,21.61632,12.147382,0.449707
1544,7.715,2007.51148,21.620694,12.149628,0.448428
1545,7.72,2006.59585,21.625106,12.151867,0.447134
1546,7.725,2005.79468,21.629571,12.154099,0.44582
1547,7.73,2004.7646,21.634035,12.156325,0.444503
1548,7.735,2003.84897,21.638524,12.158544,0.443173
1549,7.74,2003.39116,21.643013,12.160757,0.44184
1550,7.745,2002.70444,21.647462,12.162962,0.440514
1551,7.75,2001.44545,21.651886,12.165162,0.439192
1552,7.755,1999.8431,21.656246,12.167354,0.437886
1553,7.76,1998.92748,21.660605,12.169541,0.436576
1554,7.765,1998.46966,21.665002,12.17172,0.435251
1555,7.77,1997.21068,21.669372,12.173893,0.433929
1556,7.775,1996.1806,21.673705,12.176059,0.432615
1557,7.78,1994.6927,21.678049,12.178219,0.431294
1558,7.785,1993.54817,21.68238,12.180372,0.429972
1559,7.79,1991.94582,21.686635,12.182519,0.42867
1560,7.795,1990.80129,21.690816,12.184659,0.427388
1561,7.8,1989.65676,21.694997,12.186793,0.426101
1562,7.805,1988.62668,21.699141,12.18892,0.424823
1563,7.81,1988.05441,21.703248,12.191041,0.423552
1564,7.815,1986.90988,21.707354,12.193156,0.422278
1565,7.82,1986.1087,21.711485,12.195264,0.420992
1566,7.825,1985.07862,21.715651,12.197366,0.41969
1567,7.83,1984.27745,21.719817,12.199461,0.418384
1568,7.835,1982.90401,21.723922,12.201549,0.417094
1569,7.84,1981.64502,21.728002,12.203632,0.415807
1570,7.845,1980.27158,21.732105,12.205707,0.414509
1571,7.85,1979.0126,21.736136,12.207777,0.413231
1572,7.855,1977.98252,21.740119,12.20984,0.411964
1573,7.86,1976.60908,21.744113,12.211896,0.41069
1574,7.865,1975.12118,21.748082,12.213947,0.40942
1575,7.87,1973.8622,21.752016,12.215991,0.408157
1576,7.875,1972.71766,21.755985,12.218028,0.406879
1577,7.88,1971.68758,21.760012,12.220059,0.405577
1578,7.885,1971.11532,21.764026,12.222084,0.404275
1579,7.89,1970.6575,21.768027,12.224102,0.402973
1580,7.895,1970.31414,21.772038,12.226114,0.401663
1581,7.9,1969.51297,21.776013,12.228119,0.400361
1582,7.905,1969.05516,21.779918,12.230117,0.399078
1583,7.91,1968.02508,21.783809,12.23211,0.397796
1584,7.915,1966.995,21.787746,12.234095,0.396494
1585,7.92,1965.73601,21.791659,12.236075,0.395196
1586,7.925,1964.24812,21.795524,12.238047,0.39391
1587,7.93,1963.21804,21.799343,12.240014,0.392635
1588,7.935,1962.18796,21.803126,12.241974,0.391369
1589,7.94,1961.50124,21.806898,12.243927,0.390102
1590,7.945,1960.47116,21.810657,12.245875,0.388836
1591,7.95,1959.44108,21.814427,12.247816,0.387561
1592,7.955,1958.75436,21.818195,12.24975,0.386283
1593,7.96,1958.06764,21.821951,12.251678,0.385005
1594,7.965,1957.95318,21.825694,12.2536,0.383726
1595,7.97,1957.26646,21.829447,12.255516,0.38244
1596,7.975,1956.23638,21.833232,12.257425,0.381138
1597,7.98,1955.32076,21.83696,12.259327,0.379852
1598,7.985,1953.94732,21.840631,12.261223,0.378581
1599,7.99,1952.68833,21.844344,12.263113,0.377291
1600,7.995,1951.20044,21.848078,12.264996,0.375989
1601,8,1949.827,21.851723,12.266873,0.374715
1602,8.005,1948.68246,21.855312,12.268743,0.373456
1603,8.01,1947.08012,21.858943,12.270607,0.372178
1604,8.015,1945.47777,21.862604,12.272465,0.370883
1605,8.02,1944.21878,21.866242,12.274316,0.369593
1606,8.025,1942.73089,21.869856,12.276161,0.368307
1607,8.03,1941.4719,21.873448,12.277999,0.367025
1608,8.035,1939.7551,21.876984,12.279831,0.365758
1609,8.04,1938.15276,21.880488,12.281657,0.3645
1610,8.045,1936.89377,21.884031,12.283476,0.363221
1611,8.05,1936.43596,21.887594,12.285289,0.361931
1612,8.055,1935.40588,21.891144,12.287096,0.360641
1613,8.06,1934.94806,21.894692,12.288895,0.359347
1614,8.065,1933.80353,21.898175,12.290689,0.358072
1615,8.07,1932.659,21.901656,12.292476,0.356794
1616,8.075,1930.59884,21.905165,12.294257,0.3555
1617,8.08,1928.53868,21.908662,12.296031,0.354206
1618,8.085,1926.70742,21.912096,12.297799,0.352931
1619,8.09,1925.10508,21.915476,12.299561,0.351673
1620,8.095,1923.61718,21.918885,12.301316,0.350398
1621,8.1,1922.24374,21.922281,12.303065,0.349124
1622,8.105,1920.98476,21.925655,12.304807,0.347853
1623,8.11,1919.61132,21.929046,12.306543,0.346571
1624,8.115,1918.35233,21.932415,12.308273,0.345293
1625,8.12,1917.32225,21.935742,12.309996,0.344026
1626,8.125,1915.94881,21.939047,12.311713,0.342763
1627,8.13,1914.23201,21.942369,12.313424,0.341489
1628,8.135,1912.40076,21.945728,12.315128,0.340195
1629,8.14,1911.02732,21.949074,12.316826,0.338901
1630,8.145,1908.8527,21.952407,12.318517,0.337607
1631,8.15,1906.33473,21.955708,12.320202,0.33632
1632,8.155,1904.27457,21.958987,12.32188,0.335038
1633,8.16,1902.32886,21.962235,12.323552,0.333764
1634,8.165,1900.15425,21.965421,12.325218,0.332509
1635,8.17,1898.323,21.968577,12.326877,0.331262
1636,8.175,1896.72065,21.97173,12.32853,0.330011
1637,8.18,1895.1183,21.974909,12.330177,0.328745
1638,8.185,1893.4015,21.978076,12.331818,0.327478
1639,8.19,1891.6847,21.981241,12.333452,0.326208
1640,8.195,1890.42572,21.984393,12.33508,0.324937
1641,8.2,1888.82337,21.987495,12.336701,0.323682
1642,8.205,1887.22102,21.990604,12.338317,0.32242
1643,8.21,1885.73313,21.99371,12.339926,0.321153
1644,8.215,1883.90188,21.996794,12.341528,0.319891
1645,8.22,1882.07062,21.999839,12.343125,0.31864
1646,8.225,1880.23937,22.002835,12.344715,0.317405
1647,8.23,1878.29366,22.005847,12.346299,0.316158
1648,8.235,1877.14913,22.008829,12.347876,0.314919
1649,8.24,1875.54678,22.011799,12.349448,0.31368
1650,8.245,1872.91436,22.014758,12.351013,0.312441
1651,8.25,1871.0831,22.017678,12.352572,0.311214
1652,8.255,1869.48076,22.020604,12.354125,0.309979
1653,8.26,1867.6495,22.023465,12.355672,0.308767
1654,8.265,1865.58934,22.026288,12.357213,0.307568
1655,8.27,1863.52918,22.029162,12.358748,0.306341
1656,8.275,1862.15574,22.032025,12.360276,0.305114
1657,8.28,1860.66785,22.034858,12.361799,0.303894
1658,8.285,1858.95105,22.037681,12.363315,0.302675
1659,8.29,1857.57761,22.040465,12.364826,0.301468
1660,8.295,1855.74636,22.04323,12.36633,0.300264
1661,8.3,1853.6862,22.046027,12.367828,0.299041
1662,8.305,1851.85494,22.048839,12.36932,0.297806
1663,8.31,1849.68033,22.051622,12.370806,0.296579
1664,8.315,1847.62017,22.054367,12.372286,0.295363
1665,8.32,1845.78892,22.057059,12.37376,0.294168
1666,8.325,1843.84321,22.059698,12.375228,0.292992
1667,8.33,1841.8975,22.062292,12.37669,0.291831
1668,8.335,1839.26508,22.064901,12.378146,0.290659
1669,8.34,1837.54828,22.0675,12.379596,0.289487
1670,8.345,1835.48812,22.070105,12.381041,0.288307
1671,8.35,1833.54241,22.072741,12.382479,0.287108
1672,8.355,1832.05452,22.075341,12.383912,0.28592
1673,8.36,1830.56662,22.077905,12.385339,0.284744
1674,8.365,1828.73537,22.080476,12.386759,0.28356
1675,8.37,1826.56076,22.083051,12.388174,0.282369
1676,8.375,1824.38614,22.085592,12.389583,0.281189
1677,8.38,1822.21153,22.088106,12.390986,0.280017
1678,8.385,1820.03692,22.090626,12.392383,0.278837
1679,8.39,1817.29004,22.093158,12.393775,0.277645
1680,8.395,1815.11542,22.095657,12.39516,0.276465
1681,8.4,1812.7119,22.09808,12.396539,0.275317
1682,8.405,1810.30838,22.100486,12.397913,0.274172
1683,8.41,1807.79041,22.102882,12.399281,0.273028
1684,8.415,1805.73025,22.10526,12.400643,0.271887
1685,8.42,1804.1279,22.107675,12.402,0.270723
1686,8.425,1802.4111,22.11011,12.40335,0.269543
1687,8.43,1800.12204,22.112528,12.404695,0.268367
1688,8.435,1797.60406,22.114904,12.406034,0.267207
1689,8.44,1795.315,22.117246,12.407367,0.266059
1690,8.445,1792.79702,22.119609,12.408695,0.264895
1691,8.45,1790.3935,22.121969,12.410016,0.263727
1692,8.455,1788.10444,22.124312,12.411332,0.262563
1693,8.46,1785.70092,22.126659,12.412642,0.261391
1694,8.465,1783.06849,22.12898,12.413946,0.260226
1695,8.47,1780.89388,22.131269,12.415244,0.259074
1696,8.475,1778.83372,22.133562,12.416537,0.257914
1697,8.48,1776.77356,22.135868,12.417823,0.256742
1698,8.485,1774.37004,22.138177,12.419104,0.255562
1699,8.49,1772.65324,22.140469,12.420379,0.254386
1700,8.495,1770.24972,22.142691,12.421648,0.253242
1701,8.5,1768.0751,22.144911,12.422911,0.252093
1702,8.505,1766.1294,22.147135,12.424169,0.250937
1703,8.51,1764.29814,22.149321,12.425421,0.249796
1704,8.515,1762.81025,22.151503,12.426667,0.248652
1705,8.52,1760.40673,22.153689,12.427907,0.2475
1706,8.525,1757.65985,22.155901,12.429142,0.246328
1707,8.53,1755.37078,22.158131,12.43037,0.24514
1708,8.535,1752.85281,22.160322,12.431593,0.243968
1709,8.54,1750.9071,22.162482,12.43281,0.242808
1710,8.545,1748.73249,22.16461,12.434021,0.241659
1711,8.55,1746.10006,22.166721,12.435227,0.240515
1712,8.555,1742.89537,22.168843,12.436426,0.239359
1713,8.56,1740.6063,22.170947,12.43762,0.238206
1714,8.565,1738.20278,22.173035,12.438809,0.237058
1715,8.57,1736.25708,22.175099,12.439991,0.235917
1716,8.575,1734.76918,22.177167,12.441168,0.234769
1717,8.58,1733.7391,22.179244,12.442339,0.233609
1718,8.585,1732.48012,22.181272,12.443504,0.232472
1719,8.59,1730.87777,22.183269,12.444663,0.231347
1720,8.595,1729.16097,22.185263,12.445817,0.230219
1721,8.6,1726.75745,22.187261,12.446966,0.229082
1722,8.605,1724.58284,22.189281,12.448108,0.227926
1723,8.61,1722.75158,22.191312,12.449245,0.226758
1724,8.615,1720.80588,22.193331,12.450376,0.22559
1725,8.62,1718.74572,22.195295,12.451501,0.224449
1726,8.625,1716.68556,22.19721,12.45262,0.223332
1727,8.63,1714.51094,22.19911,12.453734,0.222219
1728,8.635,1712.33633,22.201019,12.454842,0.221095
1729,8.64,1710.27617,22.202918,12.455945,0.21997
1730,8.645,1707.9871,22.204807,12.457042,0.218845
1731,8.65,1706.0414,22.206706,12.458133,0.217709
1732,8.655,1704.09569,22.20857,12.459219,0.216588
1733,8.66,1701.92108,22.210412,12.460299,0.215475
1734,8.665,1700.31873,22.21225,12.461374,0.214358
1735,8.67,1698.25857,22.214097,12.462443,0.213229
1736,8.675,1695.85505,22.215941,12.463506,0.212097
1737,8.68,1693.45153,22.217745,12.464564,0.210984
1738,8.685,1690.93356,22.219521,12.465616,0.209883
1739,8.69,1688.98785,22.221287,12.466663,0.208782
1740,8.695,1687.1566,22.22305,12.467704,0.207677
1741,8.7,1684.75308,22.224798,12.46874,0.206575
1742,8.705,1682.46401,22.226525,12.46977,0.205482
1743,8.71,1680.06049,22.228254,12.470794,0.204381
1744,8.715,1678.22924,22.229962,12.471814,0.203288
1745,8.72,1676.39798,22.231667,12.472827,0.202191
1746,8.725,1674.22337,22.233375,12.473835,0.201086
1747,8.73,1671.9343,22.235055,12.474838,0.199992
1748,8.735,1669.75969,22.236727,12.475835,0.198899
1749,8.74,1667.24172,22.238395,12.476827,0.197802
1750,8.745,1664.72374,22.240054,12.477813,0.196705
1751,8.75,1663.00694,22.241681,12.478794,0.195623
1752,8.755,1660.60342,22.243305,12.47977,0.194538
1753,8.76,1658.77217,22.244947,12.480739,0.193433
1754,8.765,1656.94091,22.246569,12.481704,0.192336
1755,8.77,1655.22411,22.248138,12.482663,0.19127
1756,8.775,1653.16395,22.249676,12.483617,0.19022
1757,8.78,1650.53153,22.251211,12.484565,0.189166
1758,8.785,1648.35692,22.252737,12.485508,0.188112
1759,8.79,1646.64012,22.254272,12.486446,0.187047
1760,8.795,1644.69441,22.255797,12.487379,0.185981
1761,8.8,1643.32097,22.257276,12.488306,0.184943
1762,8.805,1641.26081,22.258726,12.489228,0.183921
1763,8.81,1639.65846,22.260199,12.490145,0.182875
1764,8.815,1638.05611,22.261691,12.491057,0.181809
1765,8.82,1635.8815,22.263173,12.491963,0.180743
1766,8.825,1633.70689,22.264663,12.492864,0.179666
1767,8.83,1631.30337,22.266159,12.49376,0.178577
1768,8.835,1629.47211,22.267635,12.49465,0.177495
1769,8.84,1627.98422,22.269093,12.495535,0.176422
1770,8.845,1626.38187,22.270521,12.496414,0.175364
1771,8.85,1624.77953,22.271916,12.497289,0.174326
1772,8.855,1622.37601,22.273307,12.498158,0.173284
1773,8.86,1619.97249,22.2747,12.499021,0.172234
1774,8.865,1617.34006,22.27608,12.49988,0.171188
1775,8.87,1615.05099,22.277451,12.500733,0.170142
1776,8.875,1613.5631,22.278818,12.501581,0.169092
1777,8.88,1612.18966,22.280158,12.502424,0.168058
1778,8.885,1610.58731,22.281475,12.503262,0.167035
1779,8.89,1608.29825,22.282799,12.504095,0.166001
1780,8.895,1606.58145,22.284123,12.504922,0.164959
1781,8.9,1604.29238,22.28543,12.505744,0.163925
1782,8.905,1602.00331,22.286705,12.506561,0.162911
1783,8.91,1600.05761,22.287959,12.507373,0.161908
1784,8.915,1598.1119,22.289218,12.50818,0.160894
1785,8.92,1596.05174,22.290469,12.508982,0.159879
1786,8.925,1593.87713,22.291708,12.509779,0.158869
1787,8.93,1591.47361,22.292944,12.510571,0.157854
1788,8.935,1589.5279,22.294163,12.511358,0.156848
1789,8.94,1587.58219,22.295374,12.512139,0.155841
1790,8.945,1585.97985,22.29659,12.512916,0.154823
1791,8.95,1584.03414,22.297799,12.513688,0.153804
1792,8.955,1582.31734,22.298986,12.514454,0.152798
1793,8.96,1580.60054,22.300161,12.515216,0.151795
1794,8.965,1578.42593,22.301355,12.515972,0.150769
1795,8.97,1576.48022,22.302553,12.516723,0.149731
1796,8.975,1574.0767,22.303718,12.517469,0.148716
1797,8.98,1571.78763,22.304865,12.51821,0.14771
1798,8.985,1569.49857,22.306018,12.518946,0.146691
1799,8.99,1567.2095,22.307163,12.519677,0.145673
1800,8.995,1564.57707,22.308283,12.520403,0.14467
1801,9,1562.28801,22.309392,12.521124,0.143671
1802,9.005,1560.57121,22.3105,12.52184,0.142665
1803,9.01,1558.39659,22.311606,12.522551,0.141654
1804,9.015,1555.99307,22.312707,12.523256,0.14064
1805,9.02,1553.70401,22.313808,12.523957,0.139617
1806,9.025,1552.33057,22.314902,12.524653,0.138595
1807,9.03,1550.49931,22.315975,12.525343,0.137585
1808,9.035,1549.01142,22.317053,12.526028,0.136562
1809,9.04,1547.63798,22.318138,12.526709,0.135524
1810,9.045,1545.46337,22.319211,12.527384,0.13449
1811,9.05,1543.86102,22.320276,12.528054,0.133456
1812,9.055,1542.60203,22.321325,12.528718,0.13243
1813,9.06,1541.22859,22.322369,12.529378,0.131399
1814,9.065,1539.39734,22.323417,12.530032,0.130357
1815,9.07,1537.22273,22.324434,12.530682,0.129339
1816,9.075,1534.93366,22.325417,12.531326,0.128348
1817,9.08,1532.53014,22.326392,12.531965,0.127357
1818,9.085,1530.12662,22.327382,12.532599,0.126343
1819,9.09,1528.06646,22.328371,12.533228,0.12532
1820,9.095,1525.66294,22.329349,12.533852,0.124302
1821,9.1,1523.94614,22.330318,12.534471,0.123284
1822,9.105,1522.68715,22.331262,12.535085,0.122285
1823,9.11,1520.97035,22.332191,12.535694,0.121294
1824,9.115,1518.79574,22.333116,12.536298,0.120299
1825,9.12,1517.07894,22.334037,12.536897,0.119301
1826,9.125,1515.36214,22.334961,12.537491,0.11829
1827,9.13,1513.30198,22.335883,12.53808,0.117272
1828,9.135,1512.04299,22.336791,12.538664,0.116261
1829,9.14,1510.66955,22.337674,12.539243,0.11527
1830,9.145,1508.03713,22.338547,12.539817,0.114284
1831,9.15,1505.97697,22.339411,12.540386,0.113297
1832,9.155,1504.14571,22.340262,12.54095,0.112318
1833,9.16,1502.77227,22.341103,12.541509,0.111343
1834,9.165,1500.94102,22.341939,12.542063,0.110364
1835,9.17,1499.22422,22.342767,12.542612,0.109385
1836,9.175,1497.39297,22.343592,12.543157,0.108402
1837,9.18,1495.56171,22.344403,12.543697,0.107426
1838,9.185,1493.73046,22.345197,12.544231,0.106463
1839,9.19,1492.35702,22.345987,12.544761,0.105496
1840,9.195,1490.41131,22.346779,12.545286,0.104517
1841,9.2,1488.80897,22.347567,12.545806,0.103534
1842,9.205,1487.43553,22.348341,12.546322,0.102559
1843,9.21,1486.29099,22.349108,12.546832,0.101584
1844,9.215,1484.8031,22.349862,12.547337,0.100617
1845,9.22,1482.05622,22.350597,12.547838,0.099665
1846,9.225,1480.11051,22.351322,12.548334,0.098718
1847,9.23,1478.96598,22.352038,12.548825,0.097774
1848,9.235,1477.36363,22.352741,12.549312,0.096839
1849,9.24,1475.76129,22.353437,12.549794,0.095903
1850,9.245,1474.38785,22.354121,12.550271,0.094975
1851,9.25,1473.12886,22.354799,12.550743,0.094047
1852,9.255,1471.41206,22.35548,12.551211,0.093104
1853,9.26,1470.03862,22.35616,12.551674,0.092152
1854,9.265,1468.32182,22.35683,12.552133,0.091205
1855,9.27,1466.37611,22.357486,12.552587,0.090269
1856,9.275,1464.31595,22.358137,12.553036,0.089329
1857,9.28,1462.4847,22.358782,12.55348,0.08839
1858,9.285,1460.7679,22.35942,12.553919,0.08745
1859,9.29,1458.47883,22.36006,12.554354,0.086495
1860,9.295,1456.30422,22.360687,12.554784,0.085551
1861,9.3,1454.12961,22.361302,12.55521,0.084616
1862,9.305,1452.1839,22.361912,12.555631,0.083676
1863,9.31,1450.35265,22.362511,12.556047,0.082744
1864,9.315,1447.72022,22.363105,12.556458,0.081809
1865,9.32,1445.77451,22.363688,12.556865,0.080881
1866,9.325,1443.94326,22.364255,12.557267,0.079969
1867,9.33,1442.45537,22.364818,12.557664,0.079053
1868,9.335,1440.50966,22.365379,12.558057,0.078129
1869,9.34,1438.22059,22.365936,12.558446,0.077201
1870,9.345,1435.81707,22.366482,12.558829,0.076281
1871,9.35,1433.64246,22.367018,12.559208,0.075365
1872,9.355,1431.12449,22.36756,12.559583,0.074429
1873,9.36,1429.17878,22.368096,12.559953,0.07349
1874,9.365,1427.00417,22.368613,12.560318,0.072574
1875,9.37,1424.7151,22.369122,12.560678,0.071662
1876,9.375,1422.31158,22.369632,12.561034,0.070734
1877,9.38,1419.90806,22.370132,12.561386,0.069814
1878,9.385,1417.39009,22.370625,12.561733,0.068894
1879,9.39,1415.55883,22.371117,12.562075,0.067962
1880,9.395,1414.18539,22.371585,12.562412,0.067066
1881,9.4,1412.58305,22.37204,12.562745,0.066186
1882,9.405,1410.63734,22.372498,12.563074,0.065285
1883,9.41,1408.69163,22.372951,12.563398,0.064381
1884,9.415,1407.08929,22.373393,12.563718,0.063489
1885,9.42,1405.02913,22.373828,12.564033,0.062596
1886,9.425,1403.08342,22.374257,12.564344,0.061704
1887,9.43,1401.13771,22.374677,12.56465,0.06082
1888,9.435,1399.07755,22.375092,12.564952,0.059931
1889,9.44,1396.78849,22.375505,12.56525,0.059035
1890,9.445,1394.49942,22.375909,12.565542,0.058143
1891,9.45,1392.21035,22.37631,12.565831,0.057246
1892,9.455,1390.3791,22.376712,12.566115,0.05633
1893,9.46,1388.43339,22.377109,12.566394,0.05541
1894,9.465,1386.48769,22.377496,12.566669,0.054498
1895,9.47,1384.77089,22.377865,12.566939,0.053618
1896,9.475,1383.05409,22.378226,12.567205,0.052741
1897,9.48,1381.33729,22.378593,12.567467,0.051833
1898,9.485,1379.96385,22.378956,12.567724,0.050921
1899,9.49,1378.24705,22.37931,12.567976,0.050013
1900,9.495,1376.41579,22.379661,12.568224,0.049097
1901,9.5,1374.9279,22.380004,12.568467,0.048185
1902,9.505,1373.09665,22.380335,12.568706,0.047288
1903,9.51,1370.80758,22.380661,12.56894,0.046388
1904,9.515,1368.97633,22.380982,12.569169,0.045484
1905,9.52,1367.37398,22.381292,12.569395,0.044596
1906,9.525,1366.00054,22.381595,12.569615,0.043711
1907,9.53,1364.39819,22.381892,12.569832,0.042823
1908,9.535,1362.79585,22.382184,12.570044,0.041934
1909,9.54,1361.07905,22.382468,12.570251,0.04105
1910,9.545,1359.01889,22.382746,12.570454,0.040165
1911,9.55,1357.41654,22.383018,12.570653,0.039281
1912,9.555,1355.69974,22.383286,12.570847,0.038389
1913,9.56,1353.75403,22.38355,12.571037,0.037492
1914,9.565,1351.80833,22.383801,12.571222,0.036616
1915,9.57,1349.86262,22.384049,12.571403,0.035731
1916,9.575,1348.37473,22.384292,12.571579,0.034843
1917,9.58,1346.54347,22.384525,12.571751,0.033966
1918,9.585,1344.59777,22.384752,12.571919,0.033094
1919,9.59,1342.42315,22.384972,12.572082,0.032225
1920,9.595,1340.5919,22.385184,12.572241,0.031364
1921,9.6,1339.10401,22.385391,12.572396,0.030503
1922,9.605,1336.81494,22.385591,12.572546,0.029646
1923,9.61,1334.64033,22.385782,12.572692,0.028801
1924,9.615,1332.46571,22.385969,12.572834,0.027952
1925,9.62,1330.2911,22.386149,12.572972,0.027111
1926,9.625,1328.11649,22.386323,12.573105,0.026274
1927,9.63,1325.94187,22.386492,12.573235,0.025429
1928,9.635,1323.88171,22.386657,12.57336,0.02458
1929,9.64,1321.93601,22.386818,12.57348,0.023719
1930,9.645,1319.87585,22.386977,12.573597,0.022838
1931,9.65,1319.07467,22.38713,12.573709,0.021954
1932,9.655,1317.24342,22.387275,12.573816,0.021089
1933,9.66,1315.29771,22.38741,12.57392,0.020244
1934,9.665,1313.46646,22.387541,12.574019,0.019391
1935,9.67,1311.4063,22.387667,12.574113,0.018538
1936,9.675,1309.11723,22.387785,12.574204,0.017697
1937,9.68,1307.40043,22.387899,12.57429,0.016848
1938,9.685,1305.56918,22.388006,12.574373,0.016011
1939,9.69,1303.62347,22.388105,12.574451,0.015197
1940,9.695,1301.21995,22.388198,12.574525,0.014387
1941,9.7,1299.50315,22.388287,12.574594,0.013566
1942,9.705,1297.44299,22.388373,12.57466,0.012725
1943,9.71,1295.26838,22.388454,12.574722,0.01188
1944,9.715,1293.09377,22.388529,12.574779,0.011038
1945,9.72,1291.49142,22.388598,12.574832,0.010197
1946,9.725,1290.23243,22.388661,12.574881,0.009364
1947,9.73,1288.40118,22.388719,12.574926,0.008535
1948,9.735,1286.22657,22.388772,12.574966,0.007698
1949,9.74,1284.16641,22.388819,12.575003,0.006868
1950,9.745,1282.44961,22.38886,12.575035,0.006055
1951,9.75,1280.38945,22.388895,12.575063,0.005241
1952,9.755,1277.98593,22.388926,12.575087,0.004427
1953,9.76,1276.04022,22.388951,12.575108,0.003626
1954,9.765,1273.98006,22.388971,12.575124,0.002816
1955,9.77,1272.03435,22.388987,12.575136,0.001987
1956,9.775,1270.43201,22.388997,12.575144,0.001153
1957,9.78,1268.82966,22.389002,12.575147,0.000316
1958,9.785,1266.7695,22.389001,12.575147,-0.000513
1959,9.79,1264.82379,22.388995,12.575142,-0.001339
1960,9.795,1262.53473,22.388984,12.575133,-0.002164
1961,9.8,1260.24566,22.388968,12.57512,-0.002981
1962,9.805,1258.29995,22.388946,12.575104,-0.003803
1963,9.81,1255.89643,22.388919,12.575082,-0.004616
1964,9.815,1253.72182,22.388888,12.575057,-0.005414
1965,9.82,1252.11947,22.388852,12.575028,-0.006216
1966,9.825,1249.6015,22.38881,12.574995,-0.007026
1967,9.83,1247.65579,22.388764,12.574958,-0.007824
1968,9.835,1245.93899,22.388714,12.574917,-0.00861
1969,9.84,1244.56555,22.388659,12.574872,-0.009392
1970,9.845,1242.84875,22.388599,12.574823,-0.010182
1971,9.85,1241.36086,22.388532,12.57477,-0.010987
1972,9.855,1239.18625,22.388462,12.574713,-0.011773
1973,9.86,1237.35499,22.388388,12.574652,-0.012555
1974,9.865,1235.63819,22.388309,12.574588,-0.013345
1975,9.87,1234.03585,22.388226,12.574519,-0.014112
1976,9.875,1232.77686,22.38814,12.574447,-0.014874
1977,9.88,1231.06006,22.388048,12.57437,-0.015652
1978,9.885,1229.22881,22.387951,12.57429,-0.016426
1979,9.89,1227.2831,22.387848,12.574206,-0.017208
1980,9.895,1225.10849,22.387739,12.574118,-0.018002
1981,9.9,1222.47606,22.387625,12.574026,-0.0188
1982,9.905,1219.95809,22.387507,12.57393,-0.01959
1983,9.91,1218.01238,22.387387,12.57383,-0.02036
1984,9.915,1215.83777,22.387261,12.573726,-0.021134
1985,9.92,1213.66315,22.387134,12.573619,-0.021893
1986,9.925,1211.71745,22.387005,12.573507,-0.022636
1987,9.93,1209.77174,22.386869,12.573392,-0.02339
1988,9.935,1207.59713,22.386727,12.573274,-0.024152
1989,9.94,1205.76587,22.386582,12.573151,-0.024911
1990,9.945,1204.27798,22.386435,12.573024,-0.025657
1991,9.95,1202.56118,22.386282,12.572894,-0.026408
1992,9.955,1200.50102,22.386121,12.57276,-0.027174
1993,9.96,1198.55531,22.385956,12.572623,-0.027945
1994,9.965,1196.3807,22.385786,12.572481,-0.028715
1995,9.97,1194.43499,22.385608,12.572335,-0.029497
1996,9.975,1192.14593,22.385426,12.572186,-0.030279
1997,9.98,1189.97131,22.385241,12.572033,-0.031049
1998,9.985,1187.68225,22.385053,12.571875,-0.031819
1999,9.99,1185.27873,22.38486,12.571714,-0.032586
2000,9.995,1182.87521,22.38466,12.57155,-0.033364
2001,10,1180.47169,22.384453,12.571381,-0.03415
2002,10.005,1178.29707,22.384248,12.571208,-0.034908
2003,10.01,1176.46582,22.384042,12.571032,-0.035655
2004,10.015,1174.29121,22.383828,12.570852,-0.036417
2005,10.02,1171.65878,22.383608,12.570668,-0.037184
2006,10.025,1169.25526,22.383383,12.57048,-0.03795
2007,10.03,1166.73729,22.383151,12.570288,-0.038724
2008,10.035,1164.56267,22.382919,12.570092,-0.039487
2009,10.04,1162.38806,22.382685,12.569893,-0.040237
2010,10.045,1159.98454,22.38245,12.56969,-0.040976
2011,10.05,1157.92438,22.382215,12.569483,-0.041703
2012,10.055,1156.09313,22.381972,12.569273,-0.042441
2013,10.06,1154.03297,22.381723,12.569059,-0.043184
2014,10.065,1152.43062,22.381471,12.568841,-0.043923
2015,10.07,1150.48491,22.381213,12.56862,-0.04467
2016,10.075,1148.42475,22.380951,12.568395,-0.045412
2017,10.08,1146.36459,22.380688,12.568166,-0.046147
2018,10.085,1144.8767,22.380415,12.567933,-0.046898
2019,10.09,1142.93099,22.380132,12.567697,-0.047664
2020,10.095,1141.09974,22.379846,12.567456,-0.048426
2021,10.1,1139.26849,22.37956,12.567212,-0.049177
2022,10.105,1137.32278,22.379275,12.566965,-0.049912
2023,10.11,1135.72043,22.378991,12.566713,-0.050631
2024,10.115,1133.77473,22.378703,12.566458,-0.051354
2025,10.12,1131.94347,22.378405,12.5662,-0.052088
2026,10.125,1130.45558,22.3781,12.565937,-0.052831
2027,10.13,1128.96769,22.377794,12.565671,-0.053566
2028,10.135,1127.02198,22.377489,12.565402,-0.054289
2029,10.14,1125.76299,22.377181,12.565129,-0.055008
2030,10.145,1124.16065,22.376869,12.564852,-0.055727
2031,10.15,1122.5583,22.376555,12.564571,-0.056442
2032,10.155,1120.61259,22.376239,12.564287,-0.057149
2033,10.16,1118.66689,22.375919,12.564,-0.05786
2034,10.165,1116.60673,22.375597,12.563709,-0.058564
2035,10.17,1114.88993,22.375272,12.563414,-0.059267
2036,10.175,1113.63094,22.37494,12.563116,-0.059978
